path,emotion,filename,actor,gender,intensity
./data\sad\03-01-04-01-01-02-02.wav,sad,03-01-04-01-01-02-02.wav,2,female,normal
./data\sad\03-01-04-01-01-02-03.wav,sad,03-01-04-01-01-02-03.wav,3,male,normal
./data\sad\03-01-04-01-01-02-04.wav,sad,03-01-04-01-01-02-04.wav,4,female,normal
./data\sad\03-01-04-01-01-02-05.wav,sad,03-01-04-01-01-02-05.wav,5,male,normal
./data\sad\03-01-04-01-01-02-06.wav,sad,03-01-04-01-01-02-06.wav,6,female,normal
./data\sad\03-01-04-01-01-02-07.wav,sad,03-01-04-01-01-02-07.wav,7,male,normal
./data\sad\03-01-04-01-01-02-08.wav,sad,03-01-04-01-01-02-08.wav,8,female,normal
./data\sad\03-01-04-01-01-02-09.wav,sad,03-01-04-01-01-02-09.wav,9,male,normal
./data\sad\03-01-04-01-01-02-10.wav,sad,03-01-04-01-01-02-10.wav,10,female,normal
./data\sad\03-01-04-01-01-02-11.wav,sad,03-01-04-01-01-02-11.wav,11,male,normal
./data\sad\03-01-04-01-01-02-12.wav,sad,03-01-04-01-01-02-12.wav,12,female,normal
./data\sad\03-01-04-01-01-02-13.wav,sad,03-01-04-01-01-02-13.wav,13,male,normal
./data\sad\03-01-04-01-01-02-14.wav,sad,03-01-04-01-01-02-14.wav,14,female,normal
./data\sad\03-01-04-01-01-02-15.wav,sad,03-01-04-01-01-02-15.wav,15,male,normal
./data\sad\03-01-04-01-01-02-16.wav,sad,03-01-04-01-01-02-16.wav,16,female,normal
./data\sad\03-01-04-01-01-02-17.wav,sad,03-01-04-01-01-02-17.wav,17,male,normal
./data\sad\03-01-04-01-01-02-18.wav,sad,03-01-04-01-01-02-18.wav,18,female,normal
./data\sad\03-01-04-01-01-02-19.wav,sad,03-01-04-01-01-02-19.wav,19,male,normal
./data\sad\03-01-04-01-01-02-20.wav,sad,03-01-04-01-01-02-20.wav,20,female,normal
./data\sad\03-01-04-01-01-02-21.wav,sad,03-01-04-01-01-02-21.wav,21,male,normal
./data\sad\03-01-04-01-01-02-22.wav,sad,03-01-04-01-01-02-22.wav,22,female,normal
./data\sad\03-01-04-01-01-02-23.wav,sad,03-01-04-01-01-02-23.wav,23,male,normal
./data\sad\03-01-04-01-01-02-24.wav,sad,03-01-04-01-01-02-24.wav,24,female,normal
./data\sad\03-01-04-01-02-01-01.wav,sad,03-01-04-01-02-01-01.wav,1,male,normal
./data\sad\03-01-04-01-02-01-02.wav,sad,03-01-04-01-02-01-02.wav,2,female,normal
./data\sad\03-01-04-01-02-01-03.wav,sad,03-01-04-01-02-01-03.wav,3,male,normal
./data\sad\03-01-04-01-02-01-04.wav,sad,03-01-04-01-02-01-04.wav,4,female,normal
./data\sad\03-01-04-01-02-01-05.wav,sad,03-01-04-01-02-01-05.wav,5,male,normal
./data\sad\03-01-04-01-02-01-06.wav,sad,03-01-04-01-02-01-06.wav,6,female,normal
./data\sad\03-01-04-01-02-01-07.wav,sad,03-01-04-01-02-01-07.wav,7,male,normal
./data\sad\03-01-04-01-02-01-08.wav,sad,03-01-04-01-02-01-08.wav,8,female,normal
./data\sad\03-01-04-01-02-01-09.wav,sad,03-01-04-01-02-01-09.wav,9,male,normal
./data\sad\03-01-04-01-02-01-10.wav,sad,03-01-04-01-02-01-10.wav,10,female,normal
./data\sad\03-01-04-01-02-01-11.wav,sad,03-01-04-01-02-01-11.wav,11,male,normal
./data\sad\03-01-04-01-02-01-12.wav,sad,03-01-04-01-02-01-12.wav,12,female,normal
./data\sad\03-01-04-01-02-01-13.wav,sad,03-01-04-01-02-01-13.wav,13,male,normal
./data\sad\03-01-04-01-02-01-14.wav,sad,03-01-04-01-02-01-14.wav,14,female,normal
./data\sad\03-01-04-01-02-01-15.wav,sad,03-01-04-01-02-01-15.wav,15,male,normal
./data\sad\03-01-04-01-02-01-16.wav,sad,03-01-04-01-02-01-16.wav,16,female,normal
./data\sad\03-01-04-01-02-01-17.wav,sad,03-01-04-01-02-01-17.wav,17,male,normal
./data\sad\03-01-04-01-02-01-18.wav,sad,03-01-04-01-02-01-18.wav,18,female,normal
./data\sad\03-01-04-01-02-01-19.wav,sad,03-01-04-01-02-01-19.wav,19,male,normal
./data\sad\03-01-04-01-02-01-20.wav,sad,03-01-04-01-02-01-20.wav,20,female,normal
./data\sad\03-01-04-01-02-01-21.wav,sad,03-01-04-01-02-01-21.wav,21,male,normal
./data\sad\03-01-04-01-02-01-22.wav,sad,03-01-04-01-02-01-22.wav,22,female,normal
./data\sad\03-01-04-01-02-01-23.wav,sad,03-01-04-01-02-01-23.wav,23,male,normal
./data\sad\03-01-04-01-02-01-24.wav,sad,03-01-04-01-02-01-24.wav,24,female,normal
./data\sad\03-01-04-01-02-02-01.wav,sad,03-01-04-01-02-02-01.wav,1,male,normal
./data\sad\03-01-04-01-02-02-02.wav,sad,03-01-04-01-02-02-02.wav,2,female,normal
./data\sad\03-01-04-01-02-02-03.wav,sad,03-01-04-01-02-02-03.wav,3,male,normal
./data\sad\03-01-04-01-02-02-04.wav,sad,03-01-04-01-02-02-04.wav,4,female,normal
./data\sad\03-01-04-01-02-02-05.wav,sad,03-01-04-01-02-02-05.wav,5,male,normal
./data\sad\03-01-04-01-02-02-06.wav,sad,03-01-04-01-02-02-06.wav,6,female,normal
./data\sad\03-01-04-01-02-02-07.wav,sad,03-01-04-01-02-02-07.wav,7,male,normal
./data\sad\03-01-04-01-02-02-08.wav,sad,03-01-04-01-02-02-08.wav,8,female,normal
./data\sad\03-01-04-01-02-02-09.wav,sad,03-01-04-01-02-02-09.wav,9,male,normal
./data\sad\03-01-04-01-02-02-10.wav,sad,03-01-04-01-02-02-10.wav,10,female,normal
./data\sad\03-01-04-01-02-02-11.wav,sad,03-01-04-01-02-02-11.wav,11,male,normal
./data\sad\03-01-04-01-02-02-12.wav,sad,03-01-04-01-02-02-12.wav,12,female,normal
./data\sad\03-01-04-01-02-02-13.wav,sad,03-01-04-01-02-02-13.wav,13,male,normal
./data\sad\03-01-04-01-02-02-14.wav,sad,03-01-04-01-02-02-14.wav,14,female,normal
./data\sad\03-01-04-01-02-02-15.wav,sad,03-01-04-01-02-02-15.wav,15,male,normal
./data\sad\03-01-04-01-02-02-16.wav,sad,03-01-04-01-02-02-16.wav,16,female,normal
./data\sad\03-01-04-01-02-02-17.wav,sad,03-01-04-01-02-02-17.wav,17,male,normal
./data\sad\03-01-04-01-02-02-18.wav,sad,03-01-04-01-02-02-18.wav,18,female,normal
./data\sad\03-01-04-01-02-02-19.wav,sad,03-01-04-01-02-02-19.wav,19,male,normal
./data\sad\03-01-04-01-02-02-20.wav,sad,03-01-04-01-02-02-20.wav,20,female,normal
./data\sad\03-01-04-01-02-02-21.wav,sad,03-01-04-01-02-02-21.wav,21,male,normal
./data\sad\03-01-04-01-02-02-22.wav,sad,03-01-04-01-02-02-22.wav,22,female,normal
./data\sad\03-01-04-01-02-02-23.wav,sad,03-01-04-01-02-02-23.wav,23,male,normal
./data\sad\03-01-04-01-02-02-24.wav,sad,03-01-04-01-02-02-24.wav,24,female,normal
./data\sad\03-01-04-02-01-01-01.wav,sad,03-01-04-02-01-01-01.wav,1,male,strong
./data\sad\03-01-04-02-01-01-02.wav,sad,03-01-04-02-01-01-02.wav,2,female,strong
./data\sad\03-01-04-02-01-01-03.wav,sad,03-01-04-02-01-01-03.wav,3,male,strong
./data\sad\03-01-04-02-01-01-04.wav,sad,03-01-04-02-01-01-04.wav,4,female,strong
./data\sad\03-01-04-02-01-01-05.wav,sad,03-01-04-02-01-01-05.wav,5,male,strong
./data\sad\03-01-04-02-01-01-06.wav,sad,03-01-04-02-01-01-06.wav,6,female,strong
./data\sad\03-01-04-02-01-01-07.wav,sad,03-01-04-02-01-01-07.wav,7,male,strong
./data\sad\03-01-04-02-01-01-08.wav,sad,03-01-04-02-01-01-08.wav,8,female,strong
./data\sad\03-01-04-02-01-01-09.wav,sad,03-01-04-02-01-01-09.wav,9,male,strong
./data\sad\03-01-04-02-01-01-10.wav,sad,03-01-04-02-01-01-10.wav,10,female,strong
./data\sad\03-01-04-02-01-01-11.wav,sad,03-01-04-02-01-01-11.wav,11,male,strong
./data\sad\03-01-04-02-01-01-12.wav,sad,03-01-04-02-01-01-12.wav,12,female,strong
./data\sad\03-01-04-02-01-01-13.wav,sad,03-01-04-02-01-01-13.wav,13,male,strong
./data\sad\03-01-04-02-01-01-14.wav,sad,03-01-04-02-01-01-14.wav,14,female,strong
./data\sad\03-01-04-02-01-01-15.wav,sad,03-01-04-02-01-01-15.wav,15,male,strong
./data\sad\03-01-04-02-01-01-16.wav,sad,03-01-04-02-01-01-16.wav,16,female,strong
./data\sad\03-01-04-02-01-01-17.wav,sad,03-01-04-02-01-01-17.wav,17,male,strong
./data\sad\03-01-04-02-01-01-18.wav,sad,03-01-04-02-01-01-18.wav,18,female,strong
./data\sad\03-01-04-02-01-01-19.wav,sad,03-01-04-02-01-01-19.wav,19,male,strong
./data\sad\03-01-04-02-01-01-20.wav,sad,03-01-04-02-01-01-20.wav,20,female,strong
./data\sad\03-01-04-02-01-01-21.wav,sad,03-01-04-02-01-01-21.wav,21,male,strong
./data\sad\03-01-04-02-01-01-22.wav,sad,03-01-04-02-01-01-22.wav,22,female,strong
./data\sad\03-01-04-02-01-01-23.wav,sad,03-01-04-02-01-01-23.wav,23,male,strong
./data\sad\03-01-04-02-01-01-24.wav,sad,03-01-04-02-01-01-24.wav,24,female,strong
./data\sad\03-01-04-02-01-02-01.wav,sad,03-01-04-02-01-02-01.wav,1,male,strong
./data\sad\03-01-04-02-01-02-02.wav,sad,03-01-04-02-01-02-02.wav,2,female,strong
./data\sad\03-01-04-02-01-02-03.wav,sad,03-01-04-02-01-02-03.wav,3,male,strong
./data\sad\03-01-04-02-01-02-04.wav,sad,03-01-04-02-01-02-04.wav,4,female,strong
./data\sad\03-01-04-02-01-02-05.wav,sad,03-01-04-02-01-02-05.wav,5,male,strong
./data\sad\03-01-04-02-01-02-06.wav,sad,03-01-04-02-01-02-06.wav,6,female,strong
./data\sad\03-01-04-02-01-02-07.wav,sad,03-01-04-02-01-02-07.wav,7,male,strong
./data\sad\03-01-04-02-01-02-08.wav,sad,03-01-04-02-01-02-08.wav,8,female,strong
./data\sad\03-01-04-02-01-02-09.wav,sad,03-01-04-02-01-02-09.wav,9,male,strong
./data\sad\03-01-04-02-01-02-10.wav,sad,03-01-04-02-01-02-10.wav,10,female,strong
./data\sad\03-01-04-02-01-02-11.wav,sad,03-01-04-02-01-02-11.wav,11,male,strong
./data\sad\03-01-04-02-01-02-12.wav,sad,03-01-04-02-01-02-12.wav,12,female,strong
./data\sad\03-01-04-02-01-02-13.wav,sad,03-01-04-02-01-02-13.wav,13,male,strong
./data\sad\03-01-04-02-01-02-14.wav,sad,03-01-04-02-01-02-14.wav,14,female,strong
./data\sad\03-01-04-02-01-02-15.wav,sad,03-01-04-02-01-02-15.wav,15,male,strong
./data\sad\03-01-04-02-01-02-16.wav,sad,03-01-04-02-01-02-16.wav,16,female,strong
./data\sad\03-01-04-02-01-02-17.wav,sad,03-01-04-02-01-02-17.wav,17,male,strong
./data\sad\03-01-04-02-01-02-18.wav,sad,03-01-04-02-01-02-18.wav,18,female,strong
./data\sad\03-01-04-02-01-02-19.wav,sad,03-01-04-02-01-02-19.wav,19,male,strong
./data\sad\03-01-04-02-01-02-20.wav,sad,03-01-04-02-01-02-20.wav,20,female,strong
./data\sad\03-01-04-02-01-02-21.wav,sad,03-01-04-02-01-02-21.wav,21,male,strong
./data\sad\03-01-04-02-01-02-22.wav,sad,03-01-04-02-01-02-22.wav,22,female,strong
./data\sad\03-01-04-02-01-02-23.wav,sad,03-01-04-02-01-02-23.wav,23,male,strong
./data\sad\03-01-04-02-01-02-24.wav,sad,03-01-04-02-01-02-24.wav,24,female,strong
./data\sad\03-01-04-02-02-01-01.wav,sad,03-01-04-02-02-01-01.wav,1,male,strong
./data\sad\03-01-04-02-02-01-02.wav,sad,03-01-04-02-02-01-02.wav,2,female,strong
./data\sad\03-01-04-02-02-01-03.wav,sad,03-01-04-02-02-01-03.wav,3,male,strong
./data\sad\03-01-04-02-02-01-04.wav,sad,03-01-04-02-02-01-04.wav,4,female,strong
./data\sad\03-01-04-02-02-01-05.wav,sad,03-01-04-02-02-01-05.wav,5,male,strong
./data\sad\03-01-04-02-02-01-06.wav,sad,03-01-04-02-02-01-06.wav,6,female,strong
./data\sad\03-01-04-02-02-01-07.wav,sad,03-01-04-02-02-01-07.wav,7,male,strong
./data\sad\03-01-04-02-02-01-08.wav,sad,03-01-04-02-02-01-08.wav,8,female,strong
./data\sad\03-01-04-02-02-01-09.wav,sad,03-01-04-02-02-01-09.wav,9,male,strong
./data\sad\03-01-04-02-02-01-10.wav,sad,03-01-04-02-02-01-10.wav,10,female,strong
./data\sad\03-01-04-02-02-01-11.wav,sad,03-01-04-02-02-01-11.wav,11,male,strong
./data\sad\03-01-04-02-02-01-12.wav,sad,03-01-04-02-02-01-12.wav,12,female,strong
./data\sad\03-01-04-02-02-01-13.wav,sad,03-01-04-02-02-01-13.wav,13,male,strong
./data\sad\03-01-04-02-02-01-14.wav,sad,03-01-04-02-02-01-14.wav,14,female,strong
./data\sad\03-01-04-02-02-01-15.wav,sad,03-01-04-02-02-01-15.wav,15,male,strong
./data\sad\03-01-04-02-02-01-16.wav,sad,03-01-04-02-02-01-16.wav,16,female,strong
./data\sad\03-01-04-02-02-01-17.wav,sad,03-01-04-02-02-01-17.wav,17,male,strong
./data\sad\03-01-04-02-02-01-18.wav,sad,03-01-04-02-02-01-18.wav,18,female,strong
./data\sad\03-01-04-02-02-01-19.wav,sad,03-01-04-02-02-01-19.wav,19,male,strong
./data\sad\03-01-04-02-02-01-20.wav,sad,03-01-04-02-02-01-20.wav,20,female,strong
./data\sad\03-01-04-02-02-01-21.wav,sad,03-01-04-02-02-01-21.wav,21,male,strong
./data\sad\03-01-04-02-02-01-22.wav,sad,03-01-04-02-02-01-22.wav,22,female,strong
./data\sad\03-01-04-02-02-01-23.wav,sad,03-01-04-02-02-01-23.wav,23,male,strong
./data\sad\03-01-04-02-02-01-24.wav,sad,03-01-04-02-02-01-24.wav,24,female,strong
./data\sad\03-01-04-02-02-02-01.wav,sad,03-01-04-02-02-02-01.wav,1,male,strong
./data\sad\03-01-04-02-02-02-02.wav,sad,03-01-04-02-02-02-02.wav,2,female,strong
./data\sad\03-01-04-02-02-02-03.wav,sad,03-01-04-02-02-02-03.wav,3,male,strong
./data\sad\03-01-04-02-02-02-04.wav,sad,03-01-04-02-02-02-04.wav,4,female,strong
./data\sad\03-01-04-02-02-02-05.wav,sad,03-01-04-02-02-02-05.wav,5,male,strong
./data\sad\03-01-04-02-02-02-06.wav,sad,03-01-04-02-02-02-06.wav,6,female,strong
./data\sad\03-01-04-02-02-02-07.wav,sad,03-01-04-02-02-02-07.wav,7,male,strong
./data\sad\03-01-04-02-02-02-08.wav,sad,03-01-04-02-02-02-08.wav,8,female,strong
./data\sad\03-01-04-02-02-02-09.wav,sad,03-01-04-02-02-02-09.wav,9,male,strong
./data\sad\03-01-04-02-02-02-10.wav,sad,03-01-04-02-02-02-10.wav,10,female,strong
./data\sad\03-01-04-02-02-02-11.wav,sad,03-01-04-02-02-02-11.wav,11,male,strong
./data\sad\03-01-04-02-02-02-12.wav,sad,03-01-04-02-02-02-12.wav,12,female,strong
./data\sad\03-01-04-02-02-02-13.wav,sad,03-01-04-02-02-02-13.wav,13,male,strong
./data\sad\03-01-04-02-02-02-14.wav,sad,03-01-04-02-02-02-14.wav,14,female,strong
./data\sad\03-01-04-02-02-02-15.wav,sad,03-01-04-02-02-02-15.wav,15,male,strong
./data\sad\03-01-04-02-02-02-16.wav,sad,03-01-04-02-02-02-16.wav,16,female,strong
./data\sad\03-01-04-02-02-02-17.wav,sad,03-01-04-02-02-02-17.wav,17,male,strong
./data\sad\03-01-04-02-02-02-18.wav,sad,03-01-04-02-02-02-18.wav,18,female,strong
./data\sad\03-01-04-02-02-02-19.wav,sad,03-01-04-02-02-02-19.wav,19,male,strong
./data\sad\03-01-04-02-02-02-20.wav,sad,03-01-04-02-02-02-20.wav,20,female,strong
./data\sad\03-01-04-02-02-02-21.wav,sad,03-01-04-02-02-02-21.wav,21,male,strong
./data\sad\03-01-04-02-02-02-22.wav,sad,03-01-04-02-02-02-22.wav,22,female,strong
./data\sad\03-01-04-02-02-02-23.wav,sad,03-01-04-02-02-02-23.wav,23,male,strong
./data\sad\03-01-04-02-02-02-24.wav,sad,03-01-04-02-02-02-24.wav,24,female,strong
./data\surprised\03-01-08-01-01-01-01.wav,surprised,03-01-08-01-01-01-01.wav,1,male,normal
./data\surprised\03-01-08-01-01-01-02.wav,surprised,03-01-08-01-01-01-02.wav,2,female,normal
./data\surprised\03-01-08-01-01-01-03.wav,surprised,03-01-08-01-01-01-03.wav,3,male,normal
./data\surprised\03-01-08-01-01-01-04.wav,surprised,03-01-08-01-01-01-04.wav,4,female,normal
./data\surprised\03-01-08-01-01-01-05.wav,surprised,03-01-08-01-01-01-05.wav,5,male,normal
./data\surprised\03-01-08-01-01-01-06.wav,surprised,03-01-08-01-01-01-06.wav,6,female,normal
./data\surprised\03-01-08-01-01-01-07.wav,surprised,03-01-08-01-01-01-07.wav,7,male,normal
./data\surprised\03-01-08-01-01-01-08.wav,surprised,03-01-08-01-01-01-08.wav,8,female,normal
./data\surprised\03-01-08-01-01-01-09.wav,surprised,03-01-08-01-01-01-09.wav,9,male,normal
./data\surprised\03-01-08-01-01-01-10.wav,surprised,03-01-08-01-01-01-10.wav,10,female,normal
./data\surprised\03-01-08-01-01-01-11.wav,surprised,03-01-08-01-01-01-11.wav,11,male,normal
./data\surprised\03-01-08-01-01-01-12.wav,surprised,03-01-08-01-01-01-12.wav,12,female,normal
./data\surprised\03-01-08-01-01-01-13.wav,surprised,03-01-08-01-01-01-13.wav,13,male,normal
./data\surprised\03-01-08-01-01-01-14.wav,surprised,03-01-08-01-01-01-14.wav,14,female,normal
./data\surprised\03-01-08-01-01-01-15.wav,surprised,03-01-08-01-01-01-15.wav,15,male,normal
./data\surprised\03-01-08-01-01-01-16.wav,surprised,03-01-08-01-01-01-16.wav,16,female,normal
./data\surprised\03-01-08-01-01-01-17.wav,surprised,03-01-08-01-01-01-17.wav,17,male,normal
./data\surprised\03-01-08-01-01-01-18.wav,surprised,03-01-08-01-01-01-18.wav,18,female,normal
./data\surprised\03-01-08-01-01-01-19.wav,surprised,03-01-08-01-01-01-19.wav,19,male,normal
./data\surprised\03-01-08-01-01-01-20.wav,surprised,03-01-08-01-01-01-20.wav,20,female,normal
./data\surprised\03-01-08-01-01-01-21.wav,surprised,03-01-08-01-01-01-21.wav,21,male,normal
./data\surprised\03-01-08-01-01-01-22.wav,surprised,03-01-08-01-01-01-22.wav,22,female,normal
./data\surprised\03-01-08-01-01-01-23.wav,surprised,03-01-08-01-01-01-23.wav,23,male,normal
./data\surprised\03-01-08-01-01-01-24.wav,surprised,03-01-08-01-01-01-24.wav,24,female,normal
./data\surprised\03-01-08-01-01-02-01.wav,surprised,03-01-08-01-01-02-01.wav,1,male,normal
./data\surprised\03-01-08-01-01-02-02.wav,surprised,03-01-08-01-01-02-02.wav,2,female,normal
./data\surprised\03-01-08-01-01-02-03.wav,surprised,03-01-08-01-01-02-03.wav,3,male,normal
./data\surprised\03-01-08-01-01-02-04.wav,surprised,03-01-08-01-01-02-04.wav,4,female,normal
./data\surprised\03-01-08-01-01-02-05.wav,surprised,03-01-08-01-01-02-05.wav,5,male,normal
./data\surprised\03-01-08-01-01-02-06.wav,surprised,03-01-08-01-01-02-06.wav,6,female,normal
./data\surprised\03-01-08-01-01-02-07.wav,surprised,03-01-08-01-01-02-07.wav,7,male,normal
./data\surprised\03-01-08-01-01-02-08.wav,surprised,03-01-08-01-01-02-08.wav,8,female,normal
./data\surprised\03-01-08-01-01-02-09.wav,surprised,03-01-08-01-01-02-09.wav,9,male,normal
./data\surprised\03-01-08-01-01-02-10.wav,surprised,03-01-08-01-01-02-10.wav,10,female,normal
./data\surprised\03-01-08-01-01-02-11.wav,surprised,03-01-08-01-01-02-11.wav,11,male,normal
./data\surprised\03-01-08-01-01-02-12.wav,surprised,03-01-08-01-01-02-12.wav,12,female,normal
./data\surprised\03-01-08-01-01-02-13.wav,surprised,03-01-08-01-01-02-13.wav,13,male,normal
./data\surprised\03-01-08-01-01-02-14.wav,surprised,03-01-08-01-01-02-14.wav,14,female,normal
./data\surprised\03-01-08-01-01-02-15.wav,surprised,03-01-08-01-01-02-15.wav,15,male,normal
./data\surprised\03-01-08-01-01-02-16.wav,surprised,03-01-08-01-01-02-16.wav,16,female,normal
./data\surprised\03-01-08-01-01-02-17.wav,surprised,03-01-08-01-01-02-17.wav,17,male,normal
./data\surprised\03-01-08-01-01-02-18.wav,surprised,03-01-08-01-01-02-18.wav,18,female,normal
./data\surprised\03-01-08-01-01-02-19.wav,surprised,03-01-08-01-01-02-19.wav,19,male,normal
./data\surprised\03-01-08-01-01-02-20.wav,surprised,03-01-08-01-01-02-20.wav,20,female,normal
./data\surprised\03-01-08-01-01-02-21.wav,surprised,03-01-08-01-01-02-21.wav,21,male,normal
./data\surprised\03-01-08-01-01-02-22.wav,surprised,03-01-08-01-01-02-22.wav,22,female,normal
./data\surprised\03-01-08-01-01-02-23.wav,surprised,03-01-08-01-01-02-23.wav,23,male,normal
./data\surprised\03-01-08-01-01-02-24.wav,surprised,03-01-08-01-01-02-24.wav,24,female,normal
./data\surprised\03-01-08-01-02-01-01.wav,surprised,03-01-08-01-02-01-01.wav,1,male,normal
./data\surprised\03-01-08-01-02-01-02.wav,surprised,03-01-08-01-02-01-02.wav,2,female,normal
./data\surprised\03-01-08-01-02-01-03.wav,surprised,03-01-08-01-02-01-03.wav,3,male,normal
./data\surprised\03-01-08-01-02-01-04.wav,surprised,03-01-08-01-02-01-04.wav,4,female,normal
./data\surprised\03-01-08-01-02-01-05.wav,surprised,03-01-08-01-02-01-05.wav,5,male,normal
./data\surprised\03-01-08-01-02-01-06.wav,surprised,03-01-08-01-02-01-06.wav,6,female,normal
./data\surprised\03-01-08-01-02-01-07.wav,surprised,03-01-08-01-02-01-07.wav,7,male,normal
./data\surprised\03-01-08-01-02-01-08.wav,surprised,03-01-08-01-02-01-08.wav,8,female,normal
./data\surprised\03-01-08-01-02-01-09.wav,surprised,03-01-08-01-02-01-09.wav,9,male,normal
./data\surprised\03-01-08-01-02-01-10.wav,surprised,03-01-08-01-02-01-10.wav,10,female,normal
./data\surprised\03-01-08-01-02-01-11.wav,surprised,03-01-08-01-02-01-11.wav,11,male,normal
./data\surprised\03-01-08-01-02-01-12.wav,surprised,03-01-08-01-02-01-12.wav,12,female,normal
./data\surprised\03-01-08-01-02-01-13.wav,surprised,03-01-08-01-02-01-13.wav,13,male,normal
./data\surprised\03-01-08-01-02-01-14.wav,surprised,03-01-08-01-02-01-14.wav,14,female,normal
./data\surprised\03-01-08-01-02-01-15.wav,surprised,03-01-08-01-02-01-15.wav,15,male,normal
./data\surprised\03-01-08-01-02-01-16.wav,surprised,03-01-08-01-02-01-16.wav,16,female,normal
./data\surprised\03-01-08-01-02-01-17.wav,surprised,03-01-08-01-02-01-17.wav,17,male,normal
./data\surprised\03-01-08-01-02-01-18.wav,surprised,03-01-08-01-02-01-18.wav,18,female,normal
./data\surprised\03-01-08-01-02-01-19.wav,surprised,03-01-08-01-02-01-19.wav,19,male,normal
./data\surprised\03-01-08-01-02-01-20.wav,surprised,03-01-08-01-02-01-20.wav,20,female,normal
./data\surprised\03-01-08-01-02-01-21.wav,surprised,03-01-08-01-02-01-21.wav,21,male,normal
./data\surprised\03-01-08-01-02-01-22.wav,surprised,03-01-08-01-02-01-22.wav,22,female,normal
./data\surprised\03-01-08-01-02-01-23.wav,surprised,03-01-08-01-02-01-23.wav,23,male,normal
./data\surprised\03-01-08-01-02-01-24.wav,surprised,03-01-08-01-02-01-24.wav,24,female,normal
./data\surprised\03-01-08-01-02-02-01.wav,surprised,03-01-08-01-02-02-01.wav,1,male,normal
./data\surprised\03-01-08-01-02-02-02.wav,surprised,03-01-08-01-02-02-02.wav,2,female,normal
./data\surprised\03-01-08-01-02-02-03.wav,surprised,03-01-08-01-02-02-03.wav,3,male,normal
./data\surprised\03-01-08-01-02-02-04.wav,surprised,03-01-08-01-02-02-04.wav,4,female,normal
./data\surprised\03-01-08-01-02-02-05.wav,surprised,03-01-08-01-02-02-05.wav,5,male,normal
./data\surprised\03-01-08-01-02-02-06.wav,surprised,03-01-08-01-02-02-06.wav,6,female,normal
./data\surprised\03-01-08-01-02-02-07.wav,surprised,03-01-08-01-02-02-07.wav,7,male,normal
./data\surprised\03-01-08-01-02-02-08.wav,surprised,03-01-08-01-02-02-08.wav,8,female,normal
./data\surprised\03-01-08-01-02-02-09.wav,surprised,03-01-08-01-02-02-09.wav,9,male,normal
./data\surprised\03-01-08-01-02-02-10.wav,surprised,03-01-08-01-02-02-10.wav,10,female,normal
./data\surprised\03-01-08-01-02-02-11.wav,surprised,03-01-08-01-02-02-11.wav,11,male,normal
./data\surprised\03-01-08-01-02-02-12.wav,surprised,03-01-08-01-02-02-12.wav,12,female,normal
./data\surprised\03-01-08-01-02-02-13.wav,surprised,03-01-08-01-02-02-13.wav,13,male,normal
./data\surprised\03-01-08-01-02-02-14.wav,surprised,03-01-08-01-02-02-14.wav,14,female,normal
./data\surprised\03-01-08-01-02-02-15.wav,surprised,03-01-08-01-02-02-15.wav,15,male,normal
./data\surprised\03-01-08-01-02-02-16.wav,surprised,03-01-08-01-02-02-16.wav,16,female,normal
./data\surprised\03-01-08-01-02-02-17.wav,surprised,03-01-08-01-02-02-17.wav,17,male,normal
./data\surprised\03-01-08-01-02-02-18.wav,surprised,03-01-08-01-02-02-18.wav,18,female,normal
./data\surprised\03-01-08-01-02-02-19.wav,surprised,03-01-08-01-02-02-19.wav,19,male,normal
./data\surprised\03-01-08-01-02-02-20.wav,surprised,03-01-08-01-02-02-20.wav,20,female,normal
./data\surprised\03-01-08-01-02-02-21.wav,surprised,03-01-08-01-02-02-21.wav,21,male,normal
./data\surprised\03-01-08-01-02-02-22.wav,surprised,03-01-08-01-02-02-22.wav,22,female,normal
./data\surprised\03-01-08-01-02-02-23.wav,surprised,03-01-08-01-02-02-23.wav,23,male,normal
./data\surprised\03-01-08-01-02-02-24.wav,surprised,03-01-08-01-02-02-24.wav,24,female,normal
./data\surprised\03-01-08-02-01-01-01.wav,surprised,03-01-08-02-01-01-01.wav,1,male,strong
./data\surprised\03-01-08-02-01-01-02.wav,surprised,03-01-08-02-01-01-02.wav,2,female,strong
./data\surprised\03-01-08-02-01-01-03.wav,surprised,03-01-08-02-01-01-03.wav,3,male,strong
./data\surprised\03-01-08-02-01-01-04.wav,surprised,03-01-08-02-01-01-04.wav,4,female,strong
./data\surprised\03-01-08-02-01-01-05.wav,surprised,03-01-08-02-01-01-05.wav,5,male,strong
./data\surprised\03-01-08-02-01-01-06.wav,surprised,03-01-08-02-01-01-06.wav,6,female,strong
./data\surprised\03-01-08-02-01-01-07.wav,surprised,03-01-08-02-01-01-07.wav,7,male,strong
./data\surprised\03-01-08-02-01-01-08.wav,surprised,03-01-08-02-01-01-08.wav,8,female,strong
./data\surprised\03-01-08-02-01-01-09.wav,surprised,03-01-08-02-01-01-09.wav,9,male,strong
./data\surprised\03-01-08-02-01-01-10.wav,surprised,03-01-08-02-01-01-10.wav,10,female,strong
./data\surprised\03-01-08-02-01-01-11.wav,surprised,03-01-08-02-01-01-11.wav,11,male,strong
./data\surprised\03-01-08-02-01-01-12.wav,surprised,03-01-08-02-01-01-12.wav,12,female,strong
